carriers,locs,techs,timesteps,carrier_prod
electricity,Mainkofen,grid_electricity,2023-04-11 22:00:00,1315.3392
electricity,Mainkofen,grid_electricity,2023-04-11 23:00:00,1315.9437
electricity,Mainkofen,grid_electricity,2023-04-12 00:00:00,1302.8191
electricity,Mainkofen,grid_electricity,2023-04-12 01:00:00,1301.2885
electricity,Mainkofen,grid_electricity,2023-04-12 02:00:00,1308.8486
electricity,Mainkofen,grid_electricity,2023-04-12 03:00:00,1311.7394
electricity,Mainkofen,grid_electricity,2023-04-12 04:00:00,1320.3341
electricity,Mainkofen,grid_electricity,2023-04-12 05:00:00,1345.2891
electricity,Mainkofen,grid_electricity,2023-04-12 06:00:00,1370.4534
electricity,Mainkofen,grid_electricity,2023-04-12 07:00:00,1501.8275
electricity,Mainkofen,grid_electricity,2023-04-12 08:00:00,1554.8181
electricity,Mainkofen,grid_electricity,2023-04-12 09:00:00,1563.161
electricity,Mainkofen,grid_electricity,2023-04-12 10:00:00,1333.916
electricity,Mainkofen,grid_electricity,2023-04-12 11:00:00,1468.611
electricity,Mainkofen,grid_electricity,2023-04-12 12:00:00,1487.7767
electricity,Mainkofen,grid_electricity,2023-04-12 13:00:00,1429.1441
electricity,Mainkofen,grid_electricity,2023-04-12 14:00:00,1308.3836
electricity,Mainkofen,grid_electricity,2023-04-12 15:00:00,1449.887
electricity,Mainkofen,grid_electricity,2023-04-12 16:00:00,1429.489
electricity,Mainkofen,grid_electricity,2023-04-12 17:00:00,1369.9109
electricity,Mainkofen,grid_electricity,2023-04-12 18:00:00,1366.2335
electricity,Mainkofen,grid_electricity,2023-04-12 19:00:00,1349.044
electricity,Mainkofen,grid_electricity,2023-04-12 20:00:00,1333.6912
electricity,Mainkofen,grid_electricity,2023-04-12 21:00:00,1318.571
electricity,Mainkofen,grid_electricity,2023-04-12 22:00:00,1300.591
electricity,Mainkofen,grid_electricity,2023-04-12 23:00:00,1277.372
electricity,Mainkofen,grid_electricity,2023-04-13 00:00:00,1275.4151
electricity,Mainkofen,grid_electricity,2023-04-13 01:00:00,1271.6525
electricity,Mainkofen,grid_electricity,2023-04-13 02:00:00,1280.9874
electricity,Mainkofen,grid_electricity,2023-04-13 03:00:00,1281.5299
electricity,Mainkofen,grid_electricity,2023-04-13 04:00:00,1295.042
electricity,Mainkofen,grid_electricity,2023-04-13 05:00:00,1326.8829
electricity,Mainkofen,grid_electricity,2023-04-13 06:00:00,1370.9261
electricity,Mainkofen,grid_electricity,2023-04-13 07:00:00,1465.9644
electricity,Mainkofen,grid_electricity,2023-04-13 08:00:00,1533.3816
electricity,Mainkofen,grid_electricity,2023-04-13 09:00:00,1553.0317
electricity,Mainkofen,grid_electricity,2023-04-13 10:00:00,1501.0796
electricity,Mainkofen,grid_electricity,2023-04-13 11:00:00,1502.0445
electricity,Mainkofen,grid_electricity,2023-04-13 12:00:00,1478.2675
electricity,Mainkofen,grid_electricity,2023-04-13 13:00:00,1495.7437
electricity,Mainkofen,grid_electricity,2023-04-13 14:00:00,1484.7232
electricity,Mainkofen,grid_electricity,2023-04-13 15:00:00,1462.9767
electricity,Mainkofen,grid_electricity,2023-04-13 16:00:00,1438.3434
electricity,Mainkofen,grid_electricity,2023-04-13 17:00:00,1382.245
electricity,Mainkofen,grid_electricity,2023-04-13 18:00:00,1367.9424
electricity,Mainkofen,grid_electricity,2023-04-13 19:00:00,1354.8487
electricity,Mainkofen,grid_electricity,2023-04-13 20:00:00,1354.4147
electricity,Mainkofen,grid_electricity,2023-04-13 21:00:00,1332.8349
electricity,Mainkofen,grid_electricity,2023-04-13 22:00:00,1313.7544
electricity,Mainkofen,grid_electricity,2023-04-13 23:00:00,1295.5806
electricity,Mainkofen,grid_electricity,2023-04-14 00:00:00,1292.9069
electricity,Mainkofen,grid_electricity,2023-04-14 01:00:00,1280.3131
electricity,Mainkofen,grid_electricity,2023-04-14 02:00:00,1281.4407
electricity,Mainkofen,grid_electricity,2023-04-14 03:00:00,1283.9672
electricity,Mainkofen,grid_electricity,2023-04-14 04:00:00,1277.7207
electricity,Mainkofen,grid_electricity,2023-04-14 05:00:00,1315.3974
electricity,Mainkofen,grid_electricity,2023-04-14 06:00:00,1375.6962
electricity,Mainkofen,grid_electricity,2023-04-14 07:00:00,1467.402
electricity,Mainkofen,grid_electricity,2023-04-14 08:00:00,1546.886
electricity,Mainkofen,grid_electricity,2023-04-14 09:00:00,1563.1687
electricity,Mainkofen,grid_electricity,2023-04-14 10:00:00,1531.5875
electricity,Mainkofen,grid_electricity,2023-04-14 11:00:00,1506.0977
electricity,Mainkofen,grid_electricity,2023-04-14 12:00:00,1493.5776
electricity,Mainkofen,grid_electricity,2023-04-14 13:00:00,1481.352
electricity,Mainkofen,grid_electricity,2023-04-14 14:00:00,1458.939
electricity,Mainkofen,grid_electricity,2023-04-14 15:00:00,1429.0085
electricity,Mainkofen,grid_electricity,2023-04-14 16:00:00,1401.0116
electricity,Mainkofen,grid_electricity,2023-04-14 17:00:00,1378.0019
electricity,Mainkofen,grid_electricity,2023-04-14 18:00:00,1361.5099
electricity,Mainkofen,grid_electricity,2023-04-14 19:00:00,1342.6464
electricity,Mainkofen,grid_electricity,2023-04-14 20:00:00,1349.3695
electricity,Mainkofen,grid_electricity,2023-04-14 21:00:00,1338.3955
electricity,Mainkofen,grid_electricity,2023-04-14 22:00:00,1322.1244
electricity,Mainkofen,grid_electricity,2023-04-14 23:00:00,1315.2579
electricity,Mainkofen,grid_electricity,2023-04-15 00:00:00,1297.5297
electricity,Mainkofen,grid_electricity,2023-04-15 01:00:00,1298.7504
electricity,Mainkofen,grid_electricity,2023-04-15 02:00:00,1297.4716
electricity,Mainkofen,grid_electricity,2023-04-15 03:00:00,1291.6126
electricity,Mainkofen,grid_electricity,2023-04-15 04:00:00,1300.3972
electricity,Mainkofen,grid_electricity,2023-04-15 05:00:00,1311.8982
electricity,Mainkofen,grid_electricity,2023-04-15 06:00:00,1349.3579
electricity,Mainkofen,grid_electricity,2023-04-15 07:00:00,1392.8857
electricity,Mainkofen,grid_electricity,2023-04-15 08:00:00,1398.2487
electricity,Mainkofen,grid_electricity,2023-04-15 09:00:00,1428.7101
electricity,Mainkofen,grid_electricity,2023-04-15 10:00:00,1388.7782
electricity,Mainkofen,grid_electricity,2023-04-15 11:00:00,1372.9024
electricity,Mainkofen,grid_electricity,2023-04-15 12:00:00,1394.6101
electricity,Mainkofen,grid_electricity,2023-04-15 13:00:00,1394.2769
electricity,Mainkofen,grid_electricity,2023-04-15 14:00:00,1376.8394
electricity,Mainkofen,grid_electricity,2023-04-15 15:00:00,1362.5406
electricity,Mainkofen,grid_electricity,2023-04-15 16:00:00,1351.6092
electricity,Mainkofen,grid_electricity,2023-04-15 17:00:00,1354.7751
electricity,Mainkofen,grid_electricity,2023-04-15 18:00:00,1333.8811
electricity,Mainkofen,grid_electricity,2023-04-15 19:00:00,1325.8405
electricity,Mainkofen,grid_electricity,2023-04-15 20:00:00,1343.061
electricity,Mainkofen,grid_electricity,2023-04-15 21:00:00,1329.9829
electricity,Mainkofen,grid_electricity,2023-04-15 22:00:00,1316.06
electricity,Mainkofen,grid_electricity,2023-04-15 23:00:00,1300.5096
electricity,Mainkofen,grid_electricity,2023-04-16 00:00:00,1294.918
electricity,Mainkofen,grid_electricity,2023-04-16 01:00:00,1295.4799
electricity,Mainkofen,grid_electricity,2023-04-16 02:00:00,1292.1667
electricity,Mainkofen,grid_electricity,2023-04-16 03:00:00,1297.8862
electricity,Mainkofen,grid_electricity,2023-04-16 04:00:00,1295.2047
electricity,Mainkofen,grid_electricity,2023-04-16 05:00:00,1320.3806
electricity,Mainkofen,grid_electricity,2023-04-16 06:00:00,1334.9119
electricity,Mainkofen,grid_electricity,2023-04-16 07:00:00,1377.936
electricity,Mainkofen,grid_electricity,2023-04-16 08:00:00,1397.9039
electricity,Mainkofen,grid_electricity,2023-04-16 09:00:00,1410.1295
electricity,Mainkofen,grid_electricity,2023-04-16 10:00:00,1371.7631
electricity,Mainkofen,grid_electricity,2023-04-16 11:00:00,1349.5904
electricity,Mainkofen,grid_electricity,2023-04-16 12:00:00,1354.221
electricity,Mainkofen,grid_electricity,2023-04-16 13:00:00,1350.842
electricity,Mainkofen,grid_electricity,2023-04-16 14:00:00,1351.524
electricity,Mainkofen,grid_electricity,2023-04-16 15:00:00,1334.7607
electricity,Mainkofen,grid_electricity,2023-04-16 16:00:00,1311.7006
electricity,Mainkofen,grid_electricity,2023-04-16 17:00:00,1337.016
electricity,Mainkofen,grid_electricity,2023-04-16 18:00:00,1325.2941
electricity,Mainkofen,grid_electricity,2023-04-16 19:00:00,1295.755
electricity,Mainkofen,grid_electricity,2023-04-16 20:00:00,1313.7737
electricity,Mainkofen,grid_electricity,2023-04-16 21:00:00,1309.333
electricity,Mainkofen,grid_electricity,2023-04-16 22:00:00,1306.4422
electricity,Mainkofen,grid_electricity,2023-04-16 23:00:00,1296.2897
electricity,Mainkofen,grid_electricity,2023-04-17 00:00:00,1284.6957
electricity,Mainkofen,grid_electricity,2023-04-17 01:00:00,1280.4914
electricity,Mainkofen,grid_electricity,2023-04-17 02:00:00,1277.6549
electricity,Mainkofen,grid_electricity,2023-04-17 03:00:00,1282.859
electricity,Mainkofen,grid_electricity,2023-04-17 04:00:00,1311.0457
electricity,Mainkofen,grid_electricity,2023-04-17 05:00:00,1322.8219
electricity,Mainkofen,grid_electricity,2023-04-17 06:00:00,1354.1086
electricity,Mainkofen,grid_electricity,2023-04-17 07:00:00,1477.725
electricity,Mainkofen,grid_electricity,2023-04-17 08:00:00,1547.4246
electricity,Mainkofen,grid_electricity,2023-04-17 09:00:00,1563.3121
electricity,Mainkofen,grid_electricity,2023-04-17 10:00:00,1519.2146
electricity,Mainkofen,grid_electricity,2023-04-17 11:00:00,1484.0684
electricity,Mainkofen,grid_electricity,2023-04-17 12:00:00,1465.6234
electricity,Mainkofen,grid_electricity,2023-04-17 13:00:00,1457.5246
electricity,Mainkofen,grid_electricity,2023-04-17 14:00:00,1469.4596
electricity,Mainkofen,grid_electricity,2023-04-17 15:00:00,1437.7234
electricity,Mainkofen,grid_electricity,2023-04-17 16:00:00,1399.6709
electricity,Mainkofen,grid_electricity,2023-04-17 17:00:00,1348.9084
electricity,Mainkofen,grid_electricity,2023-04-17 18:00:00,1329.2234
electricity,Mainkofen,grid_electricity,2023-04-17 19:00:00,1308.9571
electricity,Mainkofen,grid_electricity,2023-04-17 20:00:00,1315.3121
electricity,Mainkofen,grid_electricity,2023-04-17 21:00:00,1298.5721
electricity,Mainkofen,grid_electricity,2023-04-17 22:00:00,1287.9159
electricity,Mainkofen,grid_electricity,2023-04-17 23:00:00,1269.0059
electricity,Mainkofen,grid_electricity,2023-04-18 00:00:00,1275.6321
electricity,Mainkofen,grid_electricity,2023-04-18 01:00:00,1266.8359
electricity,Mainkofen,grid_electricity,2023-04-18 02:00:00,1275.7871
electricity,Mainkofen,grid_electricity,2023-04-18 03:00:00,1273.3459
electricity,Mainkofen,grid_electricity,2023-04-18 04:00:00,1286.5596
electricity,Mainkofen,grid_electricity,2023-04-18 05:00:00,1335.6559
electricity,Mainkofen,grid_electricity,2023-04-18 06:00:00,1365.1834
electricity,Mainkofen,grid_electricity,2023-04-18 07:00:00,1476.7446
electricity,Mainkofen,grid_electricity,2023-04-18 08:00:00,1557.8871
electricity,Mainkofen,grid_electricity,2023-04-18 09:00:00,1579.3159
electricity,Mainkofen,grid_electricity,2023-04-18 10:00:00,1538.2409
electricity,Mainkofen,grid_electricity,2023-04-18 11:00:00,1502.9009
electricity,Mainkofen,grid_electricity,2023-04-18 12:00:00,1496.1584
electricity,Mainkofen,grid_electricity,2023-04-18 13:00:00,1491.9734
electricity,Mainkofen,grid_electricity,2023-04-18 14:00:00,1483.3709
electricity,Mainkofen,grid_electricity,2023-04-18 15:00:00,1447.1396
electricity,Mainkofen,grid_electricity,2023-04-18 16:00:00,1433.2284
electricity,Mainkofen,grid_electricity,2023-04-18 17:00:00,1375.0259
electricity,Mainkofen,grid_electricity,2023-04-18 18:00:00,1355.2246
electricity,Mainkofen,grid_electricity,2023-04-18 19:00:00,1331.1221
electricity,Mainkofen,grid_electricity,2023-04-18 20:00:00,1332.9821
electricity,Mainkofen,grid_electricity,2023-04-18 21:00:00,1310.2359
electricity,Mainkofen,grid_electricity,2023-04-18 22:00:00,1296.7121
electricity,Mainkofen,grid_electricity,2023-04-18 23:00:00,1278.5384
electricity,Mainkofen,grid_electricity,2023-04-19 00:00:00,1257.8071
electricity,Mainkofen,grid_electricity,2023-04-19 01:00:00,1266.3709
electricity,Mainkofen,grid_electricity,2023-04-19 02:00:00,1269.3934
electricity,Mainkofen,grid_electricity,2023-04-19 03:00:00,1262.1084
electricity,Mainkofen,grid_electricity,2023-04-19 04:00:00,1288.2646
electricity,Mainkofen,grid_electricity,2023-04-19 05:00:00,1308.0659
electricity,Mainkofen,grid_electricity,2023-04-19 06:00:00,1345.4984
electricity,Mainkofen,grid_electricity,2023-04-19 07:00:00,1464.3834
electricity,Mainkofen,grid_electricity,2023-04-19 08:00:00,1519.0984
electricity,Mainkofen,grid_electricity,2023-04-19 09:00:00,1497.6309
electricity,Mainkofen,grid_electricity,2023-04-19 10:00:00,1486.4709
electricity,Mainkofen,grid_electricity,2023-04-19 11:00:00,1475.5821
electricity,Mainkofen,grid_electricity,2023-04-19 12:00:00,1443.5359
electricity,Mainkofen,grid_electricity,2023-04-19 13:00:00,1469.6534
electricity,Mainkofen,grid_electricity,2023-04-19 14:00:00,1469.9246
electricity,Mainkofen,grid_electricity,2023-04-19 15:00:00,1444.4659
electricity,Mainkofen,grid_electricity,2023-04-19 16:00:00,1416.6821
electricity,Mainkofen,grid_electricity,2023-04-19 17:00:00,1370.4534
electricity,Mainkofen,grid_electricity,2023-04-19 18:00:00,1365.6871
electricity,Mainkofen,grid_electricity,2023-04-19 19:00:00,1350.1871
electricity,Mainkofen,grid_electricity,2023-04-19 20:00:00,1316.9784
electricity,Mainkofen,grid_electricity,2023-04-19 21:00:00,1301.7884
electricity,Mainkofen,grid_electricity,2023-04-19 22:00:00,1284.8934
electricity,Mainkofen,grid_electricity,2023-04-19 23:00:00,1263.3096
electricity,Mainkofen,grid_electricity,2023-04-20 00:00:00,1259.0471
electricity,Mainkofen,grid_electricity,2023-04-20 01:00:00,1262.6896
electricity,Mainkofen,grid_electricity,2023-04-20 02:00:00,1262.6509
electricity,Mainkofen,grid_electricity,2023-04-20 03:00:00,1263.8134
electricity,Mainkofen,grid_electricity,2023-04-20 04:00:00,1276.4846
electricity,Mainkofen,grid_electricity,2023-04-20 05:00:00,1301.6334
electricity,Mainkofen,grid_electricity,2023-04-20 06:00:00,1334.6096
electricity,Mainkofen,grid_electricity,2023-04-20 07:00:00,1445.3184
electricity,Mainkofen,grid_electricity,2023-04-20 08:00:00,1523.4771
electricity,Mainkofen,grid_electricity,2023-04-20 09:00:00,1532.8159
electricity,Mainkofen,grid_electricity,2023-04-20 10:00:00,1496.2746
electricity,Mainkofen,grid_electricity,2023-04-20 11:00:00,1482.5571
electricity,Mainkofen,grid_electricity,2023-04-20 12:00:00,1453.1071
electricity,Mainkofen,grid_electricity,2023-04-20 13:00:00,1459.6559
electricity,Mainkofen,grid_electricity,2023-04-20 14:00:00,1449.6196
electricity,Mainkofen,grid_electricity,2023-04-20 15:00:00,1425.6721
electricity,Mainkofen,grid_electricity,2023-04-20 16:00:00,1378.5909
electricity,Mainkofen,grid_electricity,2023-04-20 17:00:00,1327.4796
electricity,Mainkofen,grid_electricity,2023-04-20 18:00:00,1295.9371
electricity,Mainkofen,grid_electricity,2023-04-20 19:00:00,1281.2896
electricity,Mainkofen,grid_electricity,2023-04-20 20:00:00,1277.5309
electricity,Mainkofen,grid_electricity,2023-04-20 21:00:00,1283.1496
electricity,Mainkofen,grid_electricity,2023-04-20 22:00:00,1274.0046
electricity,Mainkofen,grid_electricity,2023-04-20 23:00:00,1252.6534
electricity,Mainkofen,grid_electricity,2023-04-21 00:00:00,1242.4621
electricity,Mainkofen,grid_electricity,2023-04-21 01:00:00,1248.9721
electricity,Mainkofen,grid_electricity,2023-04-21 02:00:00,1244.5159
electricity,Mainkofen,grid_electricity,2023-04-21 03:00:00,1248.3134
electricity,Mainkofen,grid_electricity,2023-04-21 04:00:00,1250.9871
electricity,Mainkofen,grid_electricity,2023-04-21 05:00:00,1278.6159
electricity,Mainkofen,grid_electricity,2023-04-21 06:00:00,1306.9809
electricity,Mainkofen,grid_electricity,2023-04-21 07:00:00,1405.9871
electricity,Mainkofen,grid_electricity,2023-04-21 08:00:00,1504.3734
electricity,Mainkofen,grid_electricity,2023-04-21 09:00:00,1511.4646
electricity,Mainkofen,grid_electricity,2023-04-21 10:00:00,1445.5896
electricity,Mainkofen,grid_electricity,2023-04-21 11:00:00,1429.9734
electricity,Mainkofen,grid_electricity,2023-04-21 12:00:00,1384.8684
electricity,Mainkofen,grid_electricity,2023-04-21 13:00:00,1358.0921
electricity,Mainkofen,grid_electricity,2023-04-21 14:00:00,1380.3734
electricity,Mainkofen,grid_electricity,2023-04-21 15:00:00,1342.6696
electricity,Mainkofen,grid_electricity,2023-04-21 16:00:00,1339.9571
electricity,Mainkofen,grid_electricity,2023-04-21 17:00:00,1327.3246
electricity,Mainkofen,grid_electricity,2023-04-21 18:00:00,1312.7934
electricity,Mainkofen,grid_electricity,2023-04-21 19:00:00,1291.0934
electricity,Mainkofen,grid_electricity,2023-04-21 20:00:00,1273.6946
electricity,Mainkofen,grid_electricity,2023-04-21 21:00:00,1278.7709
electricity,Mainkofen,grid_electricity,2023-04-21 22:00:00,1250.4446
electricity,Mainkofen,grid_electricity,2023-04-21 23:00:00,1253.7771
electricity,Mainkofen,grid_electricity,2023-04-22 00:00:00,1252.6534
electricity,Mainkofen,grid_electricity,2023-04-22 01:00:00,1250.9871
electricity,Mainkofen,grid_electricity,2023-04-22 02:00:00,1245.3296
electricity,Mainkofen,grid_electricity,2023-04-22 03:00:00,1251.3359
electricity,Mainkofen,grid_electricity,2023-04-22 04:00:00,1254.9784
electricity,Mainkofen,grid_electricity,2023-04-22 05:00:00,1272.6096
electricity,Mainkofen,grid_electricity,2023-04-22 06:00:00,1291.2096
electricity,Mainkofen,grid_electricity,2023-04-22 07:00:00,1323.8371
electricity,Mainkofen,grid_electricity,2023-04-22 08:00:00,1353.4034
electricity,Mainkofen,grid_electricity,2023-04-22 09:00:00,1362.9359
electricity,Mainkofen,grid_electricity,2023-04-22 10:00:00,1333.5634
electricity,Mainkofen,grid_electricity,2023-04-22 11:00:00,1325.5809
electricity,Mainkofen,grid_electricity,2023-04-22 12:00:00,1332.2846
electricity,Mainkofen,grid_electricity,2023-04-22 13:00:00,1327.0146
electricity,Mainkofen,grid_electricity,2023-04-22 14:00:00,1322.2484
electricity,Mainkofen,grid_electricity,2023-04-22 15:00:00,1292.7209
electricity,Mainkofen,grid_electricity,2023-04-22 16:00:00,1300.3934
electricity,Mainkofen,grid_electricity,2023-04-22 17:00:00,1301.0909
electricity,Mainkofen,grid_electricity,2023-04-22 18:00:00,1286.0171
electricity,Mainkofen,grid_electricity,2023-04-22 19:00:00,1281.0959
electricity,Mainkofen,grid_electricity,2023-04-22 20:00:00,1285.8621
electricity,Mainkofen,grid_electricity,2023-04-22 21:00:00,1287.8384
electricity,Mainkofen,grid_electricity,2023-04-22 22:00:00,1258.8921
electricity,Mainkofen,grid_electricity,2023-04-22 23:00:00,1247.5384
electricity,Mainkofen,grid_electricity,2023-04-23 00:00:00,1251.6459
electricity,Mainkofen,grid_electricity,2023-04-23 01:00:00,1225.9934
electricity,Mainkofen,grid_electricity,2023-04-23 02:00:00,1232.0771
electricity,Mainkofen,grid_electricity,2023-04-23 03:00:00,1224.9084
electricity,Mainkofen,grid_electricity,2023-04-23 04:00:00,1231.1084
electricity,Mainkofen,grid_electricity,2023-04-23 05:00:00,1252.5759
electricity,Mainkofen,grid_electricity,2023-04-23 06:00:00,1260.0546
electricity,Mainkofen,grid_electricity,2023-04-23 07:00:00,1289.7759
electricity,Mainkofen,grid_electricity,2023-04-23 08:00:00,1322.5584
electricity,Mainkofen,grid_electricity,2023-04-23 09:00:00,1349.9934
electricity,Mainkofen,grid_electricity,2023-04-23 10:00:00,1299.6184
electricity,Mainkofen,grid_electricity,2023-04-23 11:00:00,1303.0284
electricity,Mainkofen,grid_electricity,2023-04-23 12:00:00,1291.2484
electricity,Mainkofen,grid_electricity,2023-04-23 13:00:00,1298.3009
electricity,Mainkofen,grid_electricity,2023-04-23 14:00:00,1301.0909
electricity,Mainkofen,grid_electricity,2023-04-23 15:00:00,1263.2321
electricity,Mainkofen,grid_electricity,2023-04-23 16:00:00,1258.1171
electricity,Mainkofen,grid_electricity,2023-04-23 17:00:00,1284.5834
electricity,Mainkofen,grid_electricity,2023-04-23 18:00:00,1265.9446
electricity,Mainkofen,grid_electricity,2023-04-23 19:00:00,1252.7309
electricity,Mainkofen,grid_electricity,2023-04-23 20:00:00,1260.7909
electricity,Mainkofen,grid_electricity,2023-04-23 21:00:00,1252.1884
electricity,Mainkofen,grid_electricity,2023-04-23 22:00:00,1242.3846
electricity,Mainkofen,grid_electricity,2023-04-23 23:00:00,1225.4896
electricity,Mainkofen,grid_electricity,2023-04-24 00:00:00,1212.2759
electricity,Mainkofen,grid_electricity,2023-04-24 01:00:00,1204.8746
electricity,Mainkofen,grid_electricity,2023-04-24 02:00:00,1204.9909
electricity,Mainkofen,grid_electricity,2023-04-24 03:00:00,1205.6884
electricity,Mainkofen,grid_electricity,2023-04-24 04:00:00,1223.6296
electricity,Mainkofen,grid_electricity,2023-04-24 05:00:00,1239.6334
electricity,Mainkofen,grid_electricity,2023-04-24 06:00:00,1288.3034
electricity,Mainkofen,grid_electricity,2023-04-24 07:00:00,1398.7796
electricity,Mainkofen,grid_electricity,2023-04-24 08:00:00,1475.6596
electricity,Mainkofen,grid_electricity,2023-04-24 09:00:00,1503.7146
electricity,Mainkofen,grid_electricity,2023-04-24 10:00:00,1481.7434
electricity,Mainkofen,grid_electricity,2023-04-24 11:00:00,1431.2134
electricity,Mainkofen,grid_electricity,2023-04-24 12:00:00,1439.1959
electricity,Mainkofen,grid_electricity,2023-04-24 13:00:00,1443.9621
electricity,Mainkofen,grid_electricity,2023-04-24 14:00:00,1451.1696
electricity,Mainkofen,grid_electricity,2023-04-24 15:00:00,1420.4796
electricity,Mainkofen,grid_electricity,2023-04-24 16:00:00,1382.4271
electricity,Mainkofen,grid_electricity,2023-04-24 17:00:00,1371.0346
electricity,Mainkofen,grid_electricity,2023-04-24 18:00:00,1358.5184
electricity,Mainkofen,grid_electricity,2023-04-24 19:00:00,1348.7534
electricity,Mainkofen,grid_electricity,2023-04-24 20:00:00,1330.6571
electricity,Mainkofen,grid_electricity,2023-04-24 21:00:00,1297.9909
electricity,Mainkofen,grid_electricity,2023-04-24 22:00:00,1283.7696
electricity,Mainkofen,grid_electricity,2023-04-24 23:00:00,1274.6634
electricity,Mainkofen,grid_electricity,2023-04-25 00:00:00,1259.5896
electricity,Mainkofen,grid_electricity,2023-04-25 01:00:00,1253.0021
electricity,Mainkofen,grid_electricity,2023-04-25 02:00:00,1255.4821
electricity,Mainkofen,grid_electricity,2023-04-25 03:00:00,1247.7321
electricity,Mainkofen,grid_electricity,2023-04-25 04:00:00,1269.3546
electricity,Mainkofen,grid_electricity,2023-04-25 05:00:00,1301.4009
electricity,Mainkofen,grid_electricity,2023-04-25 06:00:00,1331.1609
electricity,Mainkofen,grid_electricity,2023-04-25 07:00:00,1436.7159
electricity,Mainkofen,grid_electricity,2023-04-25 08:00:00,1504.4896
electricity,Mainkofen,grid_electricity,2023-04-25 09:00:00,1515.1459
electricity,Mainkofen,grid_electricity,2023-04-25 10:00:00,1472.9859
electricity,Mainkofen,grid_electricity,2023-04-25 11:00:00,1464.1121
electricity,Mainkofen,grid_electricity,2023-04-25 12:00:00,1458.2221
electricity,Mainkofen,grid_electricity,2023-04-25 13:00:00,1456.9434
electricity,Mainkofen,grid_electricity,2023-04-25 14:00:00,1458.2996
electricity,Mainkofen,grid_electricity,2023-04-25 15:00:00,1432.4534
electricity,Mainkofen,grid_electricity,2023-04-25 16:00:00,1408.2734
electricity,Mainkofen,grid_electricity,2023-04-25 17:00:00,1355.4571
electricity,Mainkofen,grid_electricity,2023-04-25 18:00:00,1334.2996
electricity,Mainkofen,grid_electricity,2023-04-25 19:00:00,1305.7796
electricity,Mainkofen,grid_electricity,2023-04-25 20:00:00,1303.3771
electricity,Mainkofen,grid_electricity,2023-04-25 21:00:00,1296.4796
electricity,Mainkofen,grid_electricity,2023-04-25 22:00:00,1290.8221
electricity,Mainkofen,grid_electricity,2023-04-25 23:00:00,1270.1296
electricity,Mainkofen,grid_electricity,2023-04-26 00:00:00,1263.8134
electricity,Mainkofen,grid_electricity,2023-04-26 01:00:00,1253.2346
electricity,Mainkofen,grid_electricity,2023-04-26 02:00:00,1249.8246
electricity,Mainkofen,grid_electricity,2023-04-26 03:00:00,1254.0096
electricity,Mainkofen,grid_electricity,2023-04-26 04:00:00,1260.5584
electricity,Mainkofen,grid_electricity,2023-04-26 05:00:00,1297.6421
electricity,Mainkofen,grid_electricity,2023-04-26 06:00:00,1323.3721
electricity,Mainkofen,grid_electricity,2023-04-26 07:00:00,1426.3696
electricity,Mainkofen,grid_electricity,2023-04-26 08:00:00,1481.5884
electricity,Mainkofen,grid_electricity,2023-04-26 09:00:00,1486.9746
electricity,Mainkofen,grid_electricity,2023-04-26 10:00:00,1448.0696
electricity,Mainkofen,grid_electricity,2023-04-26 11:00:00,1430.0896
electricity,Mainkofen,grid_electricity,2023-04-26 12:00:00,1408.5446
electricity,Mainkofen,grid_electricity,2023-04-26 13:00:00,1417.0309
electricity,Mainkofen,grid_electricity,2023-04-26 14:00:00,1405.5996
electricity,Mainkofen,grid_electricity,2023-04-26 15:00:00,1392.6959
electricity,Mainkofen,grid_electricity,2023-04-26 16:00:00,1391.9596
electricity,Mainkofen,grid_electricity,2023-04-26 17:00:00,1355.1859
electricity,Mainkofen,grid_electricity,2023-04-26 18:00:00,1338.5621
electricity,Mainkofen,grid_electricity,2023-04-26 19:00:00,1336.1209
electricity,Mainkofen,grid_electricity,2023-04-26 20:00:00,1330.2309
electricity,Mainkofen,grid_electricity,2023-04-26 21:00:00,1320.3496
electricity,Mainkofen,grid_electricity,2023-04-26 22:00:00,1284.0796
electricity,Mainkofen,grid_electricity,2023-04-26 23:00:00,1269.3159
electricity,Mainkofen,grid_electricity,2023-04-27 00:00:00,1270.4009
electricity,Mainkofen,grid_electricity,2023-04-27 01:00:00,1259.1246
electricity,Mainkofen,grid_electricity,2023-04-27 02:00:00,1256.6446
electricity,Mainkofen,grid_electricity,2023-04-27 03:00:00,1261.1784
electricity,Mainkofen,grid_electricity,2023-04-27 04:00:00,1276.9109
electricity,Mainkofen,grid_electricity,2023-04-27 05:00:00,1295.0071
electricity,Mainkofen,grid_electricity,2023-04-27 06:00:00,1328.1771
electricity,Mainkofen,grid_electricity,2023-04-27 07:00:00,1416.7596
electricity,Mainkofen,grid_electricity,2023-04-27 08:00:00,1483.7584
electricity,Mainkofen,grid_electricity,2023-04-27 09:00:00,1524.0971
electricity,Mainkofen,grid_electricity,2023-04-27 10:00:00,1452.5646
electricity,Mainkofen,grid_electricity,2023-04-27 11:00:00,1470.5059
electricity,Mainkofen,grid_electricity,2023-04-27 12:00:00,1461.2446
electricity,Mainkofen,grid_electricity,2023-04-27 13:00:00,1470.6609
electricity,Mainkofen,grid_electricity,2023-04-27 14:00:00,1459.6946
electricity,Mainkofen,grid_electricity,2023-04-27 15:00:00,1424.3934
